Nome do Jogo,Classificação de Usuários,Vendas Globais,Lançamento no Brasil,Idade Recomendada,Preço,Gênero_Aventura,Gênero_Ação,Gênero_Esportes,Gênero_Puzzle,Gênero_RPG,Plataforma_Mobile,Plataforma_PC,Plataforma_PlayStation,Plataforma_Switch,Plataforma_Xbox
Jogo_180,7.371745109563411,0.04466873199557609,0,4.0,0.020182448942226993,1,0,0,0,0,0,0,1,0,0
Jogo_649,1.4669939409533594,0.010396301682487452,0,8.0,0.06803701280581932,0,0,1,0,0,1,0,0,0,0
Jogo_182,8.310336698382653,0.04642897929807483,1,6.0,0.09735741836566048,0,0,0,0,1,0,0,0,0,1
Jogo_883,3.819878835317339,0.023261770280330767,0,10.0,0.12691135203995954,1,0,0,0,0,0,0,1,0,0
Jogo_331,3.82448974495571,0.010498406072496785,1,10.0,0.06551770116794359,0,1,0,0,0,0,0,0,1,0
Jogo_476,1.5954086854729783,0.022488089455200505,0,12.0,0.13013175199177301,0,0,0,0,1,0,0,0,0,1
Jogo_141,1.3116589933932294,0.04798167918392545,1,7.0,0.12087048172083911,0,0,1,0,0,0,0,0,0,1
Jogo_659,2.965243163094881,0.04148471735804753,1,11.0,0.028582246037998877,0,0,0,1,0,0,0,0,0,1
Jogo_777,3.466057665078682,0.042334956208873814,0,17.0,0.07022054102545867,0,0,1,0,0,0,0,1,0,0
Jogo_544,6.887348704103583,0.027295460853675832,1,18.0,0.047846219259417455,0,0,0,1,0,0,1,0,0,0
Jogo_538,8.271826203908446,0.04362596600774227,1,18.0,0.08905100590315716,0,0,0,1,0,0,0,0,1,0
Jogo_708,3.317956979995419,0.011926053964010268,0,11.0,0.08761822865132918,0,0,0,1,0,0,0,0,1,0
Jogo_316,1.256466149406695,0.024959443515733575,1,5.0,0.01275652292411274,0,1,0,0,0,0,0,1,0,0
Jogo_415,1.7716248054646773,0.03774191190972782,0,9.0,0.0442506896015919,0,0,0,0,1,0,0,1,0,0
Jogo_210,9.906763375794096,0.01741554472738043,1,9.0,0.08226659339700787,0,0,0,1,0,0,1,0,0,0
Jogo_848,4.374313167662185,0.00984360683214151,0,12.0,0.01592882129670613,0,1,0,0,0,0,0,1,0,0
Jogo_142,9.848997049692304,0.04146907604806106,1,10.0,0.05858331498684674,0,0,1,0,0,0,0,0,0,1
Jogo_2,2.716884953471705,0.022565573964068594,1,5.0,0.03904949329243898,0,0,1,0,0,0,0,0,1,0
Jogo_362,9.858430366142942,0.0008806237513239674,1,10.0,0.1562098558395684,0,0,0,0,1,0,0,0,0,1
Jogo_4,5.501880097616166,0.04418105728175793,0,5.0,0.017784704740620643,0,0,1,0,0,1,0,0,0,0
Jogo_44,7.023288939242336,0.037500060862565965,0,6.0,0.03391053556292564,0,0,0,0,1,0,0,0,1,0
Jogo_953,4.066421974007061,0.04495342369037998,0,4.0,0.12266933627301249,1,0,0,0,0,0,0,0,1,0
Jogo_281,3.578179286616728,0.007605170020299501,0,8.0,0.024986383342823697,0,1,0,0,0,0,1,0,0,0
Jogo_681,2.138692379489991,0.034093451543829124,0,14.0,0.09925878865258805,0,0,0,1,0,0,1,0,0,0
Jogo_202,6.53043098194738,0.03346190027138553,1,18.0,0.07181048238152143,0,0,0,1,0,1,0,0,0,0
Jogo_302,5.862904001303941,0.021943329116075484,1,10.0,0.04006768840108017,0,0,0,1,0,0,0,1,0,0
Jogo_987,3.365591613311952,0.0008792635735180644,0,13.0,0.004174567029441866,0,1,0,0,0,0,0,1,0,0
Jogo_365,5.501880097616166,0.010277276546903294,1,11.0,0.09313885119437001,1,0,0,0,0,0,0,1,0,0
Jogo_358,5.752725724932208,0.03648123446492032,0,15.0,0.06083517617723104,0,0,1,0,0,0,0,0,0,1
Jogo_635,6.572753561182959,0.019174372468278734,1,7.0,0.04627516220018198,0,0,0,0,1,0,0,1,0,0
Jogo_520,5.163598348464001,0.033275446719246725,0,5.0,0.09676374814486215,0,1,0,0,0,1,0,0,0,0
Jogo_371,4.383583230755484,0.00844183304307511,0,11.0,0.15656202111542156,0,0,0,1,0,0,1,0,0,0
Jogo_707,9.491169016237023,0.04073818239936155,0,9.0,0.13110148358183618,0,0,0,0,1,0,0,1,0,0
Jogo_627,2.3237238086284067,0.04828614391371142,1,4.0,0.1001354502445359,1,0,0,0,0,0,0,0,0,1
Jogo_378,5.878299529163284,0.031838316674232814,0,13.0,0.10992950452472752,0,0,0,0,1,0,0,1,0,0
Jogo_231,8.952054352096116,0.04768679896654146,0,13.0,0.04570098877194924,0,0,0,1,0,0,1,0,0,0
Jogo_237,2.3921980220891905,0.02114274210293242,1,14.0,0.0429894903394244,0,1,0,0,0,1,0,0,0,0
Jogo_945,5.831422939592385,0.0039120849048182435,1,4.0,0.10078873461618895,1,0,0,0,0,0,0,0,0,1
Jogo_171,9.447194896942316,0.006968519434109823,0,11.0,0.14673178158873804,0,0,1,0,0,0,1,0,0,0
Jogo_273,5.501880097616166,0.035979076635161054,0,18.0,0.036604419287906545,0,0,0,1,0,0,0,0,1,0
Jogo_683,6.135656159812631,0.01917736408683557,0,11.0,0.10064496326594283,1,0,0,0,0,0,1,0,0,0
Jogo_556,8.044865968765631,0.0026805978610851587,1,14.0,0.06246034070174651,0,0,0,0,1,1,0,0,0,0
Jogo_920,4.993631012159862,0.017005932590485783,0,12.0,0.01483512614210886,0,0,1,0,0,0,0,1,0,0
Jogo_194,5.501880097616166,0.029504017662738503,0,10.0,0.13423043859388087,0,0,1,0,0,0,0,0,0,1
Jogo_720,9.866201154440706,0.027665005864737892,1,18.0,0.1435074129377431,0,0,0,1,0,0,0,1,0,0
Jogo_102,5.705938447800394,0.047158359717528436,0,11.0,0.0915098472142767,0,1,0,0,0,0,0,1,0,0
Jogo_774,5.270365642815236,0.025141420150667206,1,10.0,0.012822864802727329,0,1,0,0,0,0,0,0,0,1
Jogo_514,5.825508348120024,0.02097611352804781,1,13.0,0.06559439021926959,0,0,0,1,0,0,0,0,0,1
Jogo_516,5.501880097616166,0.03330442422397894,1,3.0,0.111488026088221,0,1,0,0,0,0,1,0,0,0
Jogo_209,8.921565553889863,0.03533194495733008,1,10.0,0.11397505017694926,0,0,1,0,0,0,0,0,1,0
Jogo_162,4.852170459622832,0.03736510864682985,1,5.0,0.09645898138499732,0,0,0,0,1,0,1,0,0,0
Jogo_669,1.8669273260142112,0.030567074902729856,1,18.0,0.02288837176004316,0,1,0,0,0,0,0,1,0,0
Jogo_572,2.9263233157735344,0.04050169879578018,0,10.0,0.0859202361776198,0,1,0,0,0,1,0,0,0,0
Jogo_87,5.393964396194395,0.04506949595831391,1,6.0,0.030169722388327335,0,0,0,0,1,1,0,0,0,0
Jogo_742,9.389934072232428,0.03226392649012546,1,7.0,0.0243809885954179,0,0,1,0,0,0,0,0,0,1
Jogo_607,7.355965739771733,0.042655715505405103,1,3.0,0.11416590267345439,0,0,1,0,0,0,1,0,0,0
Jogo_190,4.772475933788291,0.004646672435921812,0,4.0,0.10884036649014972,0,0,1,0,0,1,0,0,0,0
Jogo_178,1.8178404636512724,0.0033714335694811893,1,17.0,0.08407752777083084,0,1,0,0,0,1,0,0,0,0
Jogo_392,5.501880097616166,0.02306913211902554,1,8.0,0.044629287146750934,1,0,0,0,0,0,0,1,0,0
Jogo_995,6.373151207024635,0.004715919196209575,0,11.0,0.10390149939696336,0,0,0,1,0,0,0,1,0,0
Jogo_562,9.03229901002064,0.020945531592891514,0,13.0,0.07651655101497515,0,0,0,1,0,0,0,1,0,0
Jogo_913,9.63283060695509,0.0,1,15.0,0.010066459838808915,0,0,1,0,0,0,0,0,0,1
Jogo_891,7.111217609537567,0.004185733675236994,1,9.0,0.15282445982683907,1,0,0,0,0,0,0,0,0,1
Jogo_511,5.501880097616166,0.03555520247005063,0,3.0,0.011742388437127004,1,0,0,0,0,0,0,0,1,0
Jogo_614,7.402370575241938,0.03752150740131423,0,11.0,0.08324329051462181,0,0,1,0,0,0,0,0,1,0
Jogo_439,3.187684968073445,0.04502690981564581,1,11.0,0.030797691093461307,0,0,0,1,0,0,0,1,0,0
Jogo_471,5.501880097616166,0.040875359110589565,1,12.0,0.06001816537055196,1,0,0,0,0,0,0,0,1,0
Jogo_398,1.7409447416310038,0.021841834290304247,0,13.0,0.12470735742870812,0,1,0,0,0,0,1,0,0,0
Jogo_585,2.28261069118484,0.04365826374630889,1,15.0,0.014093717505306542,0,0,1,0,0,0,0,0,0,1
Jogo_859,5.501880097616166,0.010715366668227236,1,14.0,0.1535385341775531,0,1,0,0,0,0,0,1,0,0
Jogo_700,2.141453977108178,0.0064629893848999614,0,17.0,0.06742780851259035,1,0,0,0,0,1,0,0,0,0
Jogo_797,6.252194785237294,0.022358691852080666,0,10.0,0.011510890829764326,0,0,1,0,0,0,0,1,0,0
Jogo_43,7.840419148132318,0.01864619533451631,1,15.0,0.08927008049179981,1,0,0,0,0,0,0,0,0,1
Jogo_261,7.235891964473069,0.014155769261915366,1,9.0,0.09552678503834444,0,0,1,0,0,0,0,0,0,1
Jogo_732,1.4952963769045349,0.04374788787281427,0,17.0,0.11114831251361598,0,0,0,0,1,0,0,0,0,1
Jogo_429,4.058172229980427,0.014766439616703491,0,11.0,0.06578802113661703,0,0,0,1,0,0,0,0,1,0
Jogo_228,2.757950384114579,0.026973580961240026,1,9.0,0.05739178671518726,0,0,0,1,0,1,0,0,0,0
Jogo_5,2.0211864932303705,0.03269778541168122,1,5.0,0.04554761998719445,0,0,0,1,0,0,0,0,0,1
Jogo_980,3.536754569935746,0.016445777706804464,1,11.0,0.07007210815293877,0,0,0,1,0,0,0,0,0,1
Jogo_810,8.060449509903506,0.01550973812213312,0,14.0,0.06394083555901546,0,0,0,0,1,1,0,0,0,0
Jogo_318,7.625825861054331,0.036507283002751495,1,11.0,0.08022881411836749,0,0,0,1,0,0,0,0,1,0
Jogo_871,2.877558255558528,0.004606442799946581,0,17.0,0.13129102670687234,0,0,0,0,1,1,0,0,0,0
Jogo_312,4.0743519799042,0.02548263103411691,1,17.0,0.11442804840343906,0,0,0,0,1,0,1,0,0,0
Jogo_75,6.588493002999789,0.013726680078941277,1,6.0,0.042286186047296004,0,0,0,1,0,1,0,0,0,0
Jogo_173,4.398508945166954,0.027009495008521244,1,15.0,0.12470904117826825,1,0,0,0,0,0,1,0,0,0
Jogo_832,8.769809294230065,0.03567879179362108,1,17.0,0.06055929128731834,0,0,0,0,1,0,0,1,0,0
Jogo_51,1.7302651404834188,0.03171172972754528,1,4.0,0.04997006196476904,0,0,0,1,0,0,0,0,0,1
Jogo_551,2.500735259298428,0.012512780874585513,1,10.0,0.078515889491747,0,0,0,0,1,0,0,0,1,0
Jogo_787,3.135626788851616,0.044424912556348596,1,18.0,0.0768489646465899,0,1,0,0,0,0,1,0,0,0
Jogo_910,5.686051591663189,0.04107759709093163,1,8.0,0.12528714352587889,0,1,0,0,0,0,1,0,0,0
Jogo_220,2.561129795344032,0.0309079011296417,1,9.0,0.13383552127938178,0,0,0,0,1,0,0,0,1,0
Jogo_508,2.67860281899358,0.009846619833297376,0,8.0,0.14863105181568456,0,1,0,0,0,0,1,0,0,0
Jogo_578,9.903926884397332,0.015210070576262206,0,9.0,0.12701334566667916,1,0,0,0,0,0,0,0,1,0
Jogo_387,5.266596297390394,0.0255884448900195,0,6.0,0.057049187778834234,0,0,0,0,1,0,0,0,1,0
Jogo_93,1.1961759405079455,0.030581295230960016,1,10.0,0.15667180470266773,0,0,1,0,0,0,0,0,1,0
Jogo_148,7.034943138558347,0.046655622970414694,0,15.0,0.15008730109813073,0,1,0,0,0,1,0,0,0,0
Jogo_482,5.55273946128597,0.012170233330963415,0,18.0,0.05313264675362375,0,0,0,1,0,1,0,0,0,0
Jogo_947,3.8127908748476864,0.049329766099862324,1,18.0,0.018732475643903606,0,0,1,0,0,0,0,1,0,0
Jogo_249,6.317156408870411,0.007691722673399544,0,6.0,0.11311552645123851,0,0,0,0,1,0,0,0,0,1
Jogo_340,1.04783768427229,0.008936661434768739,0,10.0,0.0006467048307181623,0,0,1,0,0,1,0,0,0,0
Jogo_890,1.21241065880547,0.020371113602681706,0,10.0,0.1544427357293114,0,0,1,0,0,0,0,0,1,0
Jogo_200,8.92334177553351,0.046159996448548166,0,4.0,0.09388692325038107,1,0,0,0,0,0,0,0,1,0
Jogo_91,8.458870835563518,0.003382623758127338,0,12.0,0.07003331364431613,1,0,0,0,0,0,0,0,0,1
Jogo_540,4.3396011141476105,0.023227848563427522,0,6.0,0.03385569496175124,0,1,0,0,0,1,0,0,0,0
Jogo_442,8.212970788925247,0.019405786551721028,1,6.0,0.11755294840172192,0,0,0,1,0,0,1,0,0,0
Jogo_976,1.130084039375843,0.011419323291426236,0,14.0,0.07218480081553073,0,0,0,0,1,0,0,1,0,0
Jogo_280,2.358143300014891,0.009931049532144774,0,16.0,0.03620661768041432,0,0,0,0,1,1,0,0,0,0
Jogo_410,9.301912075520036,0.04824928890633351,1,16.0,0.10237853224710841,0,1,0,0,0,1,0,0,0,0
Jogo_905,5.384725735085789,0.018290649540164055,0,14.0,0.06396379333073055,0,0,0,1,0,0,0,0,1,0
Jogo_568,9.10925666946075,0.007990714934135567,0,9.0,0.12264444754951881,0,1,0,0,0,0,1,0,0,0
Jogo_608,2.06071556542568,0.04404197765693802,1,17.0,0.08343228623010628,0,0,0,1,0,0,0,1,0,0
Jogo_917,3.6148370606739535,0.03773909363797263,1,16.0,0.15584751571725275,1,0,0,0,0,0,0,1,0,0
Jogo_335,4.343767911866323,0.042006455041376047,0,5.0,0.014750973951042901,0,0,0,1,0,1,0,0,0,0
Jogo_896,4.600558798348603,0.03133813586020567,0,18.0,0.11375395068399169,0,0,0,0,1,0,0,0,0,1
Jogo_680,7.676091085253661,0.044919350276296205,0,10.0,0.054714567489706864,0,0,1,0,0,0,0,0,0,1
Jogo_914,6.285798007451201,0.03986862235182816,0,10.0,0.06895024307742763,0,0,0,0,1,1,0,0,0,0
Jogo_506,5.290232392990919,0.008549699903175717,0,8.0,0.011432945163365415,0,0,0,1,0,0,0,1,0,0
Jogo_961,7.951186666739538,0.047268849803865136,1,15.0,0.0611276611305656,0,0,1,0,0,0,0,1,0,0
Jogo_751,5.501880097616166,0.04874482796390799,1,7.0,0.14055942542521982,0,0,0,0,1,1,0,0,0,0
Jogo_92,8.586229852064001,0.021941814392780964,0,15.0,0.013156978933136384,1,0,0,0,0,0,0,0,0,1
Jogo_734,8.670780481407139,0.8749241181266321,1,11.0,0.08364600696991434,0,1,0,0,0,0,0,0,0,1
Jogo_730,5.501880097616166,0.004478966888106256,0,16.0,0.01748904351741055,0,0,1,0,0,0,0,1,0,0
Jogo_853,5.352396287668255,0.048922453492421636,0,11.0,0.1344400817648992,1,0,0,0,0,0,1,0,0,0
Jogo_902,1.3505583461997637,0.014737367551007838,1,16.0,0.05580415187850479,0,0,0,1,0,0,0,1,0,0
Jogo_575,5.701760483710682,0.008226444777515747,0,4.0,0.040086873091161754,0,0,0,0,1,0,1,0,0,0
Jogo_573,6.993645086902196,0.017803251983467532,1,7.0,0.020109126189672883,0,0,0,0,1,0,0,0,0,1
Jogo_278,1.3246637862492927,0.03528393989122587,1,12.0,0.027646406338310853,0,0,0,0,1,1,0,0,0,0
Jogo_279,8.626427626304679,0.02679876678915862,0,7.0,0.07599433788229656,1,0,0,0,0,0,0,0,0,1
Jogo_337,1.2692460449505782,0.04639673405539803,1,8.0,0.010020677592634152,0,0,1,0,0,0,1,0,0,0
Jogo_227,5.224255863593013,0.005607937367897542,1,4.0,0.08788028104528116,0,0,1,0,0,0,0,0,1,0
Jogo_8,6.540896358052767,0.012434890460808036,1,4.0,0.09700520446055177,0,0,0,1,0,0,0,0,0,1
Jogo_85,9.719295537876478,0.014799936064949993,0,16.0,0.03126551138969792,0,0,1,0,0,0,0,0,1,0
Jogo_860,7.810105228567646,0.041797554557956244,1,11.0,0.1192864273430799,0,0,0,0,1,0,0,0,1,0
Jogo_609,4.504942971241351,0.023410483474306354,0,14.0,0.04475879059113712,0,0,0,1,0,0,0,0,1,0
Jogo_723,2.676520414510609,0.02455388682036968,1,3.0,0.13209367126911134,0,0,0,0,1,1,0,0,0,0
Jogo_831,6.236754825179689,0.04590930032023918,1,9.0,0.037746678734578556,0,1,0,0,0,1,0,0,0,0
Jogo_96,6.516042669936322,0.032628620314328574,0,18.0,0.04294513140786008,0,0,0,1,0,1,0,0,0,0
Jogo_341,2.1883892989329623,0.04198879433387655,1,7.0,0.03064837138032112,0,0,1,0,0,0,1,0,0,0
Jogo_121,5.695005903921151,0.041301040416258455,1,10.0,0.11472244137320928,0,0,1,0,0,0,1,0,0,0
Jogo_156,5.501880097616166,0.004581946559892833,0,3.0,0.10286757457789389,0,0,1,0,0,0,1,0,0,0
Jogo_743,6.13656081862966,0.04308764845783639,0,17.0,0.04978737910291478,1,0,0,0,0,0,0,0,0,1
Jogo_638,2.5467974188829863,0.022518255131198303,1,8.0,0.12505192994571154,1,0,0,0,0,0,1,0,0,0
Jogo_673,7.047410600818465,0.019212111545547906,1,7.0,0.1303798637761311,1,0,0,0,0,1,0,0,0,0
Jogo_470,9.289694235293409,0.013855644686026826,1,11.0,0.08560127326781021,0,0,1,0,0,0,1,0,0,0
Jogo_557,2.7301437179591863,0.023160909225684298,0,11.0,0.11718875374274487,1,0,0,0,0,0,0,0,1,0
Jogo_293,9.232119680030724,0.029034971635865787,1,14.0,1.0000000000000002,1,0,0,0,0,1,0,0,0,0
Jogo_813,7.534609674313967,0.03492302659484223,0,17.0,0.03170575094006514,0,0,0,1,0,0,1,0,0,0
Jogo_737,1.902429923241618,0.03002535795616088,1,14.0,0.10203753925863973,0,0,1,0,0,0,0,0,0,1
Jogo_164,7.021900812820427,0.01097764458462343,0,3.0,0.1556714163905362,0,1,0,0,0,0,0,1,0,0
Jogo_836,9.799127518494382,0.02787573565968206,1,12.0,0.040950803977052475,1,0,0,0,0,0,0,1,0,0
Jogo_282,9.599418111478617,0.019966732357450577,0,15.0,0.09196880626165088,0,0,0,0,1,0,1,0,0,0
Jogo_364,1.2048510844256184,0.007705690069435264,0,7.0,0.1292388317487528,0,0,0,0,1,0,0,1,0,0
Jogo_310,6.979424911334911,0.03034385069398793,1,13.0,0.08564683744048815,0,0,1,0,0,0,1,0,0,0
Jogo_510,5.501880097616166,0.0351685967128962,1,14.0,0.046205130446804354,0,1,0,0,0,0,1,0,0,0
Jogo_179,2.895289997943138,0.023526255396418713,1,5.0,0.019695849317347944,0,1,0,0,0,0,1,0,0,0
Jogo_69,9.49452216512234,0.01999656447928048,1,11.0,0.13710932373992532,0,1,0,0,0,0,1,0,0,0
Jogo_925,1.2598187032623125,0.017277664759435582,1,4.0,0.12913510305520026,0,0,1,0,0,1,0,0,0,0
Jogo_886,7.3000002842658835,0.044392563315523104,0,17.0,0.055894158235392455,0,0,1,0,0,1,0,0,0,0
Jogo_679,8.787961760245217,0.024856478498144697,1,10.0,0.14933779745157116,1,0,0,0,0,0,0,1,0,0
Jogo_940,5.501880097616166,0.03577345157364877,1,17.0,0.021753361001296743,0,0,0,0,1,0,1,0,0,0
Jogo_58,6.614431359990611,0.02310936952031196,1,18.0,0.027450069684518196,0,0,0,1,0,0,0,0,1,0
Jogo_875,1.3849800681089195,0.026023017515017222,1,7.0,0.015372033626290142,0,1,0,0,0,0,0,0,1,0
Jogo_990,1.1561244480156954,0.039908747905009125,1,10.0,0.016055293925904008,1,0,0,0,0,0,0,0,1,0
Jogo_834,2.8263336716019736,0.010325551932416658,0,6.0,0.11660436906963226,0,0,0,1,0,0,0,1,0,0
Jogo_265,6.525861383883161,0.017339623118634802,1,12.0,0.06165005681181035,0,0,0,0,1,0,1,0,0,0
Jogo_844,2.413721987962544,0.037871944266690175,1,9.0,0.03111008772726687,0,0,1,0,0,0,0,1,0,0
Jogo_791,3.0023157562765475,0.04818403931392458,0,9.0,0.1528962166110451,0,1,0,0,0,0,0,0,0,1
Jogo_380,1.5660315097460944,0.042378230848808714,0,10.0,0.1354264775531588,0,0,0,0,1,0,0,0,0,1
Jogo_604,6.205561319180639,0.032097892935493165,1,18.0,0.08465429011401591,0,0,1,0,0,0,0,1,0,0
Jogo_676,1.2988319047045622,0.023892662174334726,1,11.0,0.09226144354511814,0,1,0,0,0,0,0,0,1,0
Jogo_757,9.615898705144495,0.01603013974779148,0,11.0,0.060738690321831795,1,0,0,0,0,0,0,0,1,0
Jogo_721,9.482144362327436,0.016708129950503674,1,11.0,0.12234096967458816,1,0,0,0,0,0,0,0,1,0
Jogo_147,7.692054015190978,0.0411951054415693,1,8.0,0.10565654617567583,0,0,1,0,0,0,0,0,1,0
Jogo_251,3.975455312781384,0.04127708746131925,0,10.0,0.12023608963037566,0,0,0,0,1,0,1,0,0,0
Jogo_639,5.501880097616166,0.03599071006200215,0,16.0,0.03020827149651052,0,0,0,1,0,0,0,0,0,1
Jogo_888,3.902154093337288,0.030330809601840498,1,4.0,0.08412272540563379,0,0,0,1,0,0,1,0,0,0
Jogo_212,8.415222124305922,0.021750123008301772,0,10.0,0.08904501830172065,0,0,0,1,0,0,0,0,1,0
Jogo_440,4.6659533435420055,0.04314260668398531,0,9.0,0.11877979655158694,1,0,0,0,0,0,0,0,1,0
Jogo_869,6.873418674612052,0.04619759964980962,1,17.0,0.13468450738513763,0,0,0,0,1,1,0,0,0,0
Jogo_330,9.027910107879531,0.032974001941704106,1,13.0,0.06972465212971257,0,0,0,0,1,1,0,0,0,0
Jogo_956,1.989459768157917,0.021515369722084968,1,18.0,0.10347389345707844,0,0,0,1,0,0,1,0,0,0
Jogo_276,7.294328533430875,0.0008025950102846213,1,16.0,0.08443561826545658,1,0,0,0,0,0,0,0,0,1
Jogo_792,6.143626694425082,0.020158518173478294,0,14.0,0.100092359220673,1,0,0,0,0,0,1,0,0,0
Jogo_895,1.8728095395161524,0.0268416801809835,1,17.0,0.10906248431750995,0,1,0,0,0,0,0,1,0,0
Jogo_660,3.733878545757352,0.036723826239582175,1,4.0,0.13117013351415013,1,0,0,0,0,1,0,0,0,0
Jogo_685,8.376330493152059,0.002265465524691638,1,15.0,0.15241510076221024,0,0,0,0,1,1,0,0,0,0
Jogo_448,4.435058646134528,0.015716629163115958,1,18.0,0.11650708526832526,0,0,0,1,0,0,1,0,0,0
Jogo_999,6.909613414363975,0.02796875138824858,0,16.0,0.11801951977171266,0,0,0,0,1,0,0,0,0,1
Jogo_697,4.994501691669214,0.01911236220748915,0,3.0,0.05557244308361291,1,0,0,0,0,0,0,0,0,1
Jogo_524,6.603287805595167,0.024079933814461857,1,14.0,0.14073015982428286,0,0,0,1,0,1,0,0,0,0
Jogo_303,5.501880097616166,0.03077108554665267,0,8.0,0.0013574337846117106,1,0,0,0,0,0,0,0,1,0
Jogo_487,4.862219471930488,0.013461000593510648,1,8.0,0.14988513602434922,0,0,0,0,1,0,0,0,0,1
Jogo_729,6.976810269461739,0.03795937728365526,1,17.0,0.07821712048490781,1,0,0,0,0,0,0,1,0,0
Jogo_876,9.275964836004174,0.020334677479404577,0,17.0,0.025520968450598997,0,1,0,0,0,0,1,0,0,0
Jogo_19,2.246579733890881,0.04469346481320931,1,14.0,0.06789518327221561,0,0,1,0,0,1,0,0,0,0
Jogo_324,4.8569895968155095,0.030271424201430745,1,6.0,0.13243233581531774,0,0,1,0,0,0,0,0,0,1
Jogo_260,5.464091097566055,0.04493790094425516,0,10.0,0.09936968456012948,1,0,0,0,0,0,1,0,0,0
Jogo_838,9.769861723190822,0.04719252835803906,1,13.0,0.007493135167383019,1,0,0,0,0,0,0,1,0,0
Jogo_409,2.358648668910116,0.013471281969696023,0,8.0,0.08244899986176821,0,0,0,0,1,0,0,0,0,1
Jogo_400,9.916026462044258,0.02494335827885262,0,8.0,0.1356229980172466,0,0,1,0,0,0,0,0,0,1
Jogo_994,3.233621226787807,0.008825547816100277,1,16.0,0.03545703136172691,0,0,1,0,0,0,1,0,0,0
Jogo_54,8.32686784944365,0.023935016240523053,1,16.0,0.02211343553120124,0,0,1,0,0,1,0,0,0,0
Jogo_879,2.932351706228117,0.019190908562987958,0,11.0,0.020639306581094915,0,1,0,0,0,0,1,0,0,0
Jogo_150,3.804939855054455,0.038100286943322285,0,7.0,0.06391085414286019,0,0,0,0,1,0,0,0,0,1
Jogo_873,1.700464440586858,0.03752891711555055,0,15.0,0.1264868441046472,0,0,0,0,1,0,0,0,0,1
Jogo_709,9.001647995728408,0.026665405478098734,0,7.0,0.07499214651232963,0,0,0,1,0,0,0,1,0,0
Jogo_696,7.631443706337157,0.003419309613101979,1,14.0,0.11114087835435554,0,0,0,1,0,0,0,1,0,0
Jogo_106,1.7026201725160282,0.03715921069752453,0,3.0,0.12307387437301778,0,0,0,0,1,0,1,0,0,0
Jogo_716,5.501880097616166,0.025176963808071974,1,7.0,0.07811987547111147,0,1,0,0,0,0,0,0,0,1
Jogo_24,2.147701145659068,0.024531151215012894,0,5.0,0.08083652450007914,0,0,0,1,0,0,0,0,1,0
Jogo_906,6.534569908796077,0.017111376760297562,1,18.0,0.048154229744104216,0,0,1,0,0,0,0,1,0,0
Jogo_533,7.236375989544648,0.009075047225798053,1,13.0,0.0851415313246653,1,0,0,0,0,0,0,0,1,0
Jogo_808,5.501880097616166,0.004449388499609793,1,18.0,0.036335857365636506,0,0,0,0,1,0,0,0,1,0
Jogo_82,7.375241339495747,0.03038214960022445,0,8.0,0.056152277439281584,0,1,0,0,0,0,0,0,0,1
Jogo_833,2.39541649194682,0.016691452006929435,1,8.0,0.035367770999594025,1,0,0,0,0,0,0,1,0,0
Jogo_852,6.961476847852101,0.0011761953038002967,0,5.0,0.11626036244821897,0,0,0,0,1,0,1,0,0,0
Jogo_613,5.470118507506143,0.04641465942782772,1,14.0,0.08655814657693627,1,0,0,0,0,0,1,0,0,0
Jogo_379,3.326460982250834,0.03820111997636558,1,11.0,0.10453704334020114,0,0,1,0,0,0,0,1,0,0
Jogo_76,3.5629806344120247,0.005883384867854489,0,13.0,0.15271090615027916,0,0,0,0,1,1,0,0,0,0
Jogo_388,5.439471571562855,0.031195324322061034,1,3.0,0.14790822104790383,0,0,1,0,0,0,0,0,1,0
Jogo_406,3.631640746363815,0.042287357199732103,1,4.0,0.12761287893535742,1,0,0,0,0,0,0,0,0,1
Jogo_291,2.3769278223151176,0.036382631227252916,1,3.0,0.07236025333482929,0,0,1,0,0,0,1,0,0,0
Jogo_110,4.844750886941556,0.01874741313018899,0,18.0,0.1145504315086355,0,0,1,0,0,1,0,0,0,0
Jogo_624,1.5498645231502697,0.020524606858707255,1,12.0,0.12741525609862867,1,0,0,0,0,0,0,0,1,0
Jogo_784,1.163043280462073,0.004213056664058038,0,17.0,0.06864146230446286,0,0,1,0,0,0,0,1,0,0
Jogo_952,2.6539655428183404,0.04288435106716061,1,3.0,0.1444229281441246,1,0,0,0,0,0,0,1,0,0
Jogo_246,1.2144787550750662,0.013613412170096819,0,4.0,0.06564605592898194,0,0,0,0,1,0,0,0,0,1
Jogo_145,9.71677227374369,0.018369655121966155,1,18.0,0.07197177513593127,0,0,0,0,1,0,0,1,0,0
Jogo_128,5.308863189527324,0.010699753856277706,1,4.0,0.13835394840868298,1,0,0,0,0,0,0,0,1,0
Jogo_842,8.140913085726604,0.01527495225510773,1,14.0,0.041258679469380236,0,0,0,1,0,0,0,0,0,1
Jogo_622,3.4026427846332696,0.037281526356273555,0,4.0,0.13784386901479892,0,0,0,1,0,0,0,0,1,0
Jogo_966,4.035955169025015,0.01206138344373177,0,13.0,0.15307227487101882,0,0,0,0,1,0,0,0,1,0
Jogo_936,6.5191485549243575,0.022993621073875738,0,18.0,0.13017292669521027,0,0,0,0,1,0,0,0,1,0
